,State,District,Year,Crime_Type,Cases_Reported,Chargesheeted,Convictions,Population,Crime_Rate_per_100k,Latitude,Longitude,Risk_Level,Safety_Score
9296,West Bengal,Kalimpong,2023,Burglary,1194,881,464,2334973,51.14,27.0702869,88.4723676,High,64.59429520908336
9297,West Bengal,Kalimpong,2023,Cybercrime,714,559,238,2334973,30.58,27.0702869,88.4723676,High,78.82857934090279
9298,West Bengal,Kalimpong,2023,Dowry Deaths,751,509,291,2334973,32.16,27.0702869,88.4723676,High,77.73469952921629
9299,West Bengal,Kalimpong,2023,Fraud,913,639,304,2334973,39.1,27.0702869,88.4723676,High,72.92993630573248
9300,West Bengal,Midnapore,2014,Murder,1072,976,383,1173038,91.39,22.4207025,87.3269963,High,36.728053170866794
9301,West Bengal,Midnapore,2014,Rape,1072,844,460,1173038,91.39,22.4207025,87.3269963,High,36.728053170866794
9302,West Bengal,Midnapore,2014,Kidnapping,643,538,382,1173038,54.81,22.4207025,87.3269963,High,62.0534477983938
9303,West Bengal,Midnapore,2014,Theft,245,188,104,1173038,20.89,22.4207025,87.3269963,Medium,85.53724729991691
9304,West Bengal,Midnapore,2014,Robbery,705,492,349,1173038,60.1,22.4207025,87.3269963,High,58.39102741622819
9305,West Bengal,Midnapore,2014,Assault,166,133,70,1173038,14.15,22.4207025,87.3269963,Low,90.20354472445305
9306,West Bengal,Midnapore,2014,Burglary,845,792,516,1173038,72.04,22.4207025,87.3269963,High,50.12461921905289
9307,West Bengal,Midnapore,2014,Cybercrime,1104,987,637,1173038,94.11,22.4207025,87.3269963,High,34.84491830517862
9308,West Bengal,Midnapore,2014,Dowry Deaths,340,288,119,1173038,28.98,22.4207025,87.3269963,High,79.93630573248407
9309,West Bengal,Midnapore,2014,Fraud,903,645,317,1173038,76.98,22.4207025,87.3269963,High,46.70451398504569
9310,West Bengal,Midnapore,2015,Murder,925,639,444,1173038,78.86,22.4207025,87.3269963,High,45.40293547493769
9311,West Bengal,Midnapore,2015,Rape,936,705,525,1173038,79.79,22.4207025,87.3269963,High,44.759069509831065
9312,West Bengal,Midnapore,2015,Kidnapping,686,539,335,1173038,58.48,22.4207025,87.3269963,High,59.51260038770424
9313,West Bengal,Midnapore,2015,Theft,578,445,278,1173038,49.27,22.4207025,87.3269963,High,65.88895042924398
9314,West Bengal,Midnapore,2015,Robbery,897,774,431,1173038,76.47,22.4207025,87.3269963,High,47.057601772362226
9315,West Bengal,Midnapore,2015,Assault,815,570,365,1173038,69.48,22.4207025,87.3269963,High,51.89698144558294
9316,West Bengal,Midnapore,2015,Burglary,300,202,108,1173038,25.57,22.4207025,87.3269963,High,82.29714760454168
9317,West Bengal,Midnapore,2015,Cybercrime,916,837,352,1173038,78.09,22.4207025,87.3269963,High,45.93602880088618
9318,West Bengal,Midnapore,2015,Dowry Deaths,566,467,324,1173038,48.25,22.4207025,87.3269963,High,66.59512600387704
9319,West Bengal,Midnapore,2015,Fraud,587,499,324,1173038,50.04,22.4207025,87.3269963,High,65.35585710329548
9320,West Bengal,Midnapore,2016,Murder,284,196,113,1173038,24.21,22.4207025,87.3269963,High,83.23871503738576
9321,West Bengal,Midnapore,2016,Rape,249,223,146,1173038,21.23,22.4207025,87.3269963,Medium,85.3018554417059
9322,West Bengal,Midnapore,2016,Kidnapping,739,645,299,1173038,63.0,22.4207025,87.3269963,High,56.383273331487125
9323,West Bengal,Midnapore,2016,Theft,607,529,246,1173038,51.75,22.4207025,87.3269963,High,64.171974522293
9324,West Bengal,Midnapore,2016,Robbery,273,238,117,1173038,23.27,22.4207025,87.3269963,High,83.88950429243977
9325,West Bengal,Midnapore,2016,Assault,79,59,29,1173038,6.73,22.4207025,87.3269963,Low,95.34062586541124
9326,West Bengal,Midnapore,2016,Burglary,319,236,162,1173038,27.19,22.4207025,87.3269963,High,81.17557463306562
9327,West Bengal,Midnapore,2016,Cybercrime,1006,913,659,1173038,85.76,22.4207025,87.3269963,High,40.625865411243424
9328,West Bengal,Midnapore,2016,Dowry Deaths,1163,842,473,1173038,99.14,22.4207025,87.3269963,High,31.362503461644977
9329,West Bengal,Midnapore,2016,Fraud,460,381,139,1173038,39.21,22.4207025,87.3269963,High,72.85378011631127
9330,West Bengal,Midnapore,2017,Murder,375,299,190,1173038,31.97,22.4207025,87.3269963,High,77.86624203821655
9331,West Bengal,Midnapore,2017,Rape,104,96,45,1173038,8.87,22.4207025,87.3269963,Low,93.85904181667128
9332,West Bengal,Midnapore,2017,Kidnapping,450,323,134,1173038,38.36,22.4207025,87.3269963,High,73.44225976183883
9333,West Bengal,Midnapore,2017,Theft,801,664,443,1173038,68.28,22.4207025,87.3269963,High,52.7277762392689
9334,West Bengal,Midnapore,2017,Robbery,211,200,126,1173038,17.99,22.4207025,87.3269963,Low,87.545001384658
9335,West Bengal,Midnapore,2017,Assault,747,519,260,1173038,63.68,22.4207025,87.3269963,High,55.912489615065084
9336,West Bengal,Midnapore,2017,Burglary,834,654,324,1173038,71.1,22.4207025,87.3269963,High,50.7754084741069
9337,West Bengal,Midnapore,2017,Cybercrime,379,301,193,1173038,32.31,22.4207025,87.3269963,High,77.63085018000554
9338,West Bengal,Midnapore,2017,Dowry Deaths,761,608,415,1173038,64.87,22.4207025,87.3269963,High,55.0886181113265
9339,West Bengal,Midnapore,2017,Fraud,263,188,136,1173038,22.42,22.4207025,87.3269963,High,84.47798393796732
9340,West Bengal,Midnapore,2018,Murder,1108,777,426,1173038,94.46,22.4207025,87.3269963,High,34.60260315702021
9341,West Bengal,Midnapore,2018,Rape,1153,878,314,1173038,98.29,22.4207025,87.3269963,High,31.950983107172533
9342,West Bengal,Midnapore,2018,Kidnapping,573,379,209,1173038,48.85,22.4207025,87.3269963,High,66.17972860703406
9343,West Bengal,Midnapore,2018,Theft,634,517,298,1173038,54.05,22.4207025,87.3269963,High,62.57961783439491
9344,West Bengal,Midnapore,2018,Robbery,1023,718,393,1173038,87.21,22.4207025,87.3269963,High,39.6219883688729
9345,West Bengal,Midnapore,2018,Assault,679,525,351,1173038,57.88,22.4207025,87.3269963,High,59.927997784547216
9346,West Bengal,Midnapore,2018,Burglary,406,352,195,1173038,34.61,22.4207025,87.3269963,High,76.03849349210745
9347,West Bengal,Midnapore,2018,Cybercrime,601,428,196,1173038,51.23,22.4207025,87.3269963,High,64.53198559955692
9348,West Bengal,Midnapore,2018,Dowry Deaths,518,361,191,1173038,44.16,22.4207025,87.3269963,High,69.42675159235668
9349,West Bengal,Midnapore,2018,Fraud,1050,777,331,1173038,89.51,22.4207025,87.3269963,High,38.029631680974795
9350,West Bengal,Midnapore,2019,Murder,992,755,536,1173038,84.57,22.4207025,87.3269963,High,41.449736914982005
9351,West Bengal,Midnapore,2019,Rape,911,792,337,1173038,77.66,22.4207025,87.3269963,High,46.23373026862365
9352,West Bengal,Midnapore,2019,Kidnapping,769,679,421,1173038,65.56,22.4207025,87.3269963,High,54.61091110495707
9353,West Bengal,Midnapore,2019,Theft,427,285,210,1173038,36.4,22.4207025,87.3269963,High,74.7992245915259
9354,West Bengal,Midnapore,2019,Robbery,660,429,249,1173038,56.26,22.4207025,87.3269963,High,61.049570756023265
9355,West Bengal,Midnapore,2019,Assault,173,156,93,1173038,14.75,22.4207025,87.3269963,Low,89.78814732761008
9356,West Bengal,Midnapore,2019,Burglary,448,405,178,1173038,38.19,22.4207025,87.3269963,High,73.55995569094434
9357,West Bengal,Midnapore,2019,Cybercrime,957,902,356,1173038,81.58,22.4207025,87.3269963,High,43.519800609249515
9358,West Bengal,Midnapore,2019,Dowry Deaths,868,573,297,1173038,74.0,22.4207025,87.3269963,High,48.76765438936582
9359,West Bengal,Midnapore,2019,Fraud,325,296,119,1173038,27.71,22.4207025,87.3269963,High,80.81556355580172
9360,West Bengal,Midnapore,2020,Murder,657,567,357,1173038,56.01,22.4207025,87.3269963,High,61.22265300470784
9361,West Bengal,Midnapore,2020,Rape,1132,1057,456,1173038,96.5,22.4207025,87.3269963,High,33.19025200775408
9362,West Bengal,Midnapore,2020,Kidnapping,1063,725,430,1173038,90.62,22.4207025,87.3269963,High,37.26114649681528
9363,West Bengal,Midnapore,2020,Theft,845,765,451,1173038,72.04,22.4207025,87.3269963,High,50.12461921905289
9364,West Bengal,Midnapore,2020,Robbery,627,493,216,1173038,53.45,22.4207025,87.3269963,High,62.995015231237886
9365,West Bengal,Midnapore,2020,Assault,309,256,117,1173038,26.34,22.4207025,87.3269963,High,81.76405427859319
9366,West Bengal,Midnapore,2020,Burglary,719,602,423,1173038,61.29,22.4207025,87.3269963,High,57.56715591248962
9367,West Bengal,Midnapore,2020,Cybercrime,1038,902,446,1173038,88.49,22.4207025,87.3269963,High,38.73580725560787
9368,West Bengal,Midnapore,2020,Dowry Deaths,423,342,249,1173038,36.06,22.4207025,87.3269963,High,75.03461644973692
9369,West Bengal,Midnapore,2020,Fraud,597,410,289,1173038,50.89,22.4207025,87.3269963,High,64.76737745776794
9370,West Bengal,Midnapore,2021,Murder,474,346,216,1173038,40.41,22.4207025,87.3269963,High,72.02298532262532
9371,West Bengal,Midnapore,2021,Rape,552,499,212,1173038,47.06,22.4207025,87.3269963,High,67.41899750761561
9372,West Bengal,Midnapore,2021,Kidnapping,163,120,54,1173038,13.9,22.4207025,87.3269963,Low,90.37662697313763
9373,West Bengal,Midnapore,2021,Theft,1195,1002,646,1173038,101.87,22.4207025,87.3269963,High,29.472445306009405
9374,West Bengal,Midnapore,2021,Robbery,94,70,43,1173038,8.01,22.4207025,87.3269963,Low,94.45444475214622
9375,West Bengal,Midnapore,2021,Assault,486,375,244,1173038,41.43,22.4207025,87.3269963,High,71.31680974799224
9376,West Bengal,Midnapore,2021,Burglary,313,215,98,1173038,26.68,22.4207025,87.3269963,High,81.52866242038216
9377,West Bengal,Midnapore,2021,Cybercrime,742,647,462,1173038,63.25,22.4207025,87.3269963,High,56.210191082802545
9378,West Bengal,Midnapore,2021,Dowry Deaths,511,379,155,1173038,43.56,22.4207025,87.3269963,High,69.84214898919967
9379,West Bengal,Midnapore,2021,Fraud,1089,793,286,1173038,92.84,22.4207025,87.3269963,High,35.724176128496254
9380,West Bengal,Midnapore,2022,Murder,841,718,514,1173038,71.69,22.4207025,87.3269963,High,50.3669343672113
9381,West Bengal,Midnapore,2022,Rape,1037,821,309,1173038,88.4,22.4207025,87.3269963,High,38.798116865134304
9382,West Bengal,Midnapore,2022,Kidnapping,498,382,201,1173038,42.45,22.4207025,87.3269963,High,70.61063417335917
9383,West Bengal,Midnapore,2022,Theft,854,767,382,1173038,72.8,22.4207025,87.3269963,High,49.598449183051784
9384,West Bengal,Midnapore,2022,Robbery,58,54,38,1173038,4.94,22.4207025,87.3269963,Low,96.5798947659928
9385,West Bengal,Midnapore,2022,Assault,538,356,162,1173038,45.86,22.4207025,87.3269963,High,68.24979230130157
9386,West Bengal,Midnapore,2022,Burglary,554,522,298,1173038,47.23,22.4207025,87.3269963,High,67.3013015785101
9387,West Bengal,Midnapore,2022,Cybercrime,281,208,74,1173038,23.95,22.4207025,87.3269963,High,83.41872057601772
9388,West Bengal,Midnapore,2022,Dowry Deaths,881,708,518,1173038,75.1,22.4207025,87.3269963,High,48.006092495153695
9389,West Bengal,Midnapore,2022,Fraud,290,262,122,1173038,24.72,22.4207025,87.3269963,High,82.88562725006923
9390,West Bengal,Midnapore,2023,Murder,27,24,16,1173038,2.3,22.4207025,87.3269963,Low,98.40764331210191
9391,West Bengal,Midnapore,2023,Rape,535,491,343,1173038,45.61,22.4207025,87.3269963,High,68.42287454998615
9392,West Bengal,Midnapore,2023,Kidnapping,1083,889,336,1173038,92.32,22.4207025,87.3269963,High,36.08418720576017
9393,West Bengal,Midnapore,2023,Theft,729,565,321,1173038,62.15,22.4207025,87.3269963,High,56.97175297701468
9394,West Bengal,Midnapore,2023,Robbery,1070,823,380,1173038,91.22,22.4207025,87.3269963,High,36.8457490999723
9395,West Bengal,Midnapore,2023,Assault,935,661,337,1173038,79.71,22.4207025,87.3269963,High,44.814455829410136
9396,West Bengal,Midnapore,2023,Burglary,40,34,16,1173038,3.41,22.4207025,87.3269963,Low,97.6391581279424
9397,West Bengal,Midnapore,2023,Cybercrime,612,562,318,1173038,52.17,22.4207025,87.3269963,High,63.881196344502904
9398,West Bengal,Midnapore,2023,Dowry Deaths,60,41,30,1173038,5.11,22.4207025,87.3269963,Low,96.46219883688728
9399,West Bengal,Midnapore,2023,Fraud,99,68,45,1173038,8.44,22.4207025,87.3269963,Low,94.15674328440875
9400,West Bengal,Basirhat,2014,Murder,396,326,167,5326781,7.43,22.6611962,88.8660215,Low,94.85599556909443
9401,West Bengal,Basirhat,2014,Rape,828,662,410,5326781,15.54,22.6611962,88.8660215,Low,89.24120742176683
9402,West Bengal,Basirhat,2014,Kidnapping,865,722,261,5326781,16.24,22.6611962,88.8660215,Low,88.75657712545001
9403,West Bengal,Basirhat,2014,Theft,715,503,254,5326781,13.42,22.6611962,88.8660215,Low,90.70894489061202
9404,West Bengal,Basirhat,2014,Robbery,1026,712,302,5326781,19.26,22.6611962,88.8660215,Low,86.66574356134035
9405,West Bengal,Basirhat,2014,Assault,79,52,28,5326781,1.48,22.6611962,88.8660215,Low,98.97535308778731
9406,West Bengal,Basirhat,2014,Burglary,890,692,462,5326781,16.71,22.6611962,88.8660215,Low,88.43118249792302
9407,West Bengal,Basirhat,2014,Cybercrime,114,83,33,5326781,2.14,22.6611962,88.8660215,Low,98.51841595126004
9408,West Bengal,Basirhat,2014,Dowry Deaths,1152,830,513,5326781,21.63,22.6611962,88.8660215,Medium,85.02492384381058
9409,West Bengal,Basirhat,2014,Fraud,524,351,127,5326781,9.84,22.6611962,88.8660215,Low,93.18748269177513
9410,West Bengal,Basirhat,2015,Murder,429,328,155,5326781,8.05,22.6611962,88.8660215,Low,94.42675159235668
9411,West Bengal,Basirhat,2015,Rape,1095,969,616,5326781,20.56,22.6611962,88.8660215,Medium,85.76571586818056
9412,West Bengal,Basirhat,2015,Kidnapping,944,641,296,5326781,17.72,22.6611962,88.8660215,Low,87.73193021323733
9413,West Bengal,Basirhat,2015,Theft,410,284,118,5326781,7.7,22.6611962,88.8660215,Low,94.66906674051509
9414,West Bengal,Basirhat,2015,Robbery,1002,731,525,5326781,18.81,22.6611962,88.8660215,Low,86.97729160897259
9415,West Bengal,Basirhat,2015,Assault,333,274,118,5326781,6.25,22.6611962,88.8660215,Low,95.67294378288562
9416,West Bengal,Basirhat,2015,Burglary,891,650,256,5326781,16.73,22.6611962,88.8660215,Low,88.41733591802824
9417,West Bengal,Basirhat,2015,Cybercrime,914,704,504,5326781,17.16,22.6611962,88.8660215,Low,88.11963445029077
9418,West Bengal,Basirhat,2015,Dowry Deaths,449,310,130,5326781,8.43,22.6611962,88.8660215,Low,94.16366657435613
9419,West Bengal,Basirhat,2015,Fraud,307,231,118,5326781,5.76,22.6611962,88.8660215,Low,96.01218499030739
9420,West Bengal,Basirhat,2016,Murder,694,470,341,5326781,13.03,22.6611962,88.8660215,Low,90.97895319855996
9421,West Bengal,Basirhat,2016,Rape,511,383,151,5326781,9.59,22.6611962,88.8660215,Low,93.36056494045971
9422,West Bengal,Basirhat,2016,Kidnapping,739,588,214,5326781,13.87,22.6611962,88.8660215,Low,90.39739684297979
9423,West Bengal,Basirhat,2016,Theft,263,185,127,5326781,4.94,22.6611962,88.8660215,Low,96.5798947659928
9424,West Bengal,Basirhat,2016,Robbery,942,876,387,5326781,17.68,22.6611962,88.8660215,Low,87.75962337302687
9425,West Bengal,Basirhat,2016,Assault,1176,904,564,5326781,22.08,22.6611962,88.8660215,High,84.71337579617834
9426,West Bengal,Basirhat,2016,Burglary,80,67,46,5326781,1.5,22.6611962,88.8660215,Low,98.96150650789255
9427,West Bengal,Basirhat,2016,Cybercrime,45,38,28,5326781,0.84,22.6611962,88.8660215,Low,99.41844364441982
9428,West Bengal,Basirhat,2016,Dowry Deaths,619,546,237,5326781,11.62,22.6611962,88.8660215,Low,91.95513708114096
9429,West Bengal,Basirhat,2016,Fraud,76,49,25,5326781,1.43,22.6611962,88.8660215,Low,99.00996953752423
9430,West Bengal,Basirhat,2017,Murder,499,453,211,5326781,9.37,22.6611962,88.8660215,Low,93.51287731930213
9431,West Bengal,Basirhat,2017,Rape,720,518,187,5326781,13.52,22.6611962,88.8660215,Low,90.63971199113818
9432,West Bengal,Basirhat,2017,Kidnapping,509,435,178,5326781,9.56,22.6611962,88.8660215,Low,93.38133481030185
9433,West Bengal,Basirhat,2017,Theft,384,270,102,5326781,7.21,22.6611962,88.8660215,Low,95.00830794793686
9434,West Bengal,Basirhat,2017,Robbery,336,231,163,5326781,6.31,22.6611962,88.8660215,Low,95.63140404320133
9435,West Bengal,Basirhat,2017,Assault,730,586,243,5326781,13.7,22.6611962,88.8660215,Low,90.5150927720853
9436,West Bengal,Basirhat,2017,Burglary,321,256,143,5326781,6.03,22.6611962,88.8660215,Low,95.82525616172805
9437,West Bengal,Basirhat,2017,Cybercrime,418,287,140,5326781,7.85,22.6611962,88.8660215,Low,94.56521739130434
9438,West Bengal,Basirhat,2017,Dowry Deaths,115,97,62,5326781,2.16,22.6611962,88.8660215,Low,98.50456937136528
9439,West Bengal,Basirhat,2017,Fraud,496,369,159,5326781,9.31,22.6611962,88.8660215,Low,93.55441705898643
9440,West Bengal,Basirhat,2018,Murder,926,762,369,5326781,17.38,22.6611962,88.8660215,Low,87.96732207144835
9441,West Bengal,Basirhat,2018,Rape,132,125,60,5326781,2.48,22.6611962,88.8660215,Low,98.28302409304902
9442,West Bengal,Basirhat,2018,Kidnapping,1038,789,386,5326781,19.49,22.6611962,88.8660215,Low,86.50650789255054
9443,West Bengal,Basirhat,2018,Theft,264,196,143,5326781,4.96,22.6611962,88.8660215,Low,96.56604818609803
9444,West Bengal,Basirhat,2018,Robbery,100,89,39,5326781,1.88,22.6611962,88.8660215,Low,98.698421489892
9445,West Bengal,Basirhat,2018,Assault,1023,785,279,5326781,19.2,22.6611962,88.8660215,Low,86.70728330102465
9446,West Bengal,Basirhat,2018,Burglary,1174,932,608,5326781,22.04,22.6611962,88.8660215,High,84.74106895596788
9447,West Bengal,Basirhat,2018,Cybercrime,379,291,189,5326781,7.11,22.6611962,88.8660215,Low,95.07754084741069
9448,West Bengal,Basirhat,2018,Dowry Deaths,1129,871,603,5326781,21.19,22.6611962,88.8660215,Medium,85.32954860149543
9449,West Bengal,Basirhat,2018,Fraud,1153,935,367,5326781,21.65,22.6611962,88.8660215,Medium,85.01107726391581
9450,West Bengal,Basirhat,2019,Murder,177,138,76,5326781,3.32,22.6611962,88.8660215,Low,97.70146773746885
9451,West Bengal,Basirhat,2019,Rape,401,375,258,5326781,7.53,22.6611962,88.8660215,Low,94.7867626696206
9452,West Bengal,Basirhat,2019,Kidnapping,792,551,373,5326781,14.87,22.6611962,88.8660215,Low,89.70506784824148
9453,West Bengal,Basirhat,2019,Theft,391,364,268,5326781,7.34,22.6611962,88.8660215,Low,94.91830517862088
9454,West Bengal,Basirhat,2019,Robbery,679,602,430,5326781,12.75,22.6611962,88.8660215,Low,91.17280531708668
9455,West Bengal,Basirhat,2019,Assault,573,378,258,5326781,10.76,22.6611962,88.8660215,Low,92.5505400166159
9456,West Bengal,Basirhat,2019,Burglary,1095,871,473,5326781,20.56,22.6611962,88.8660215,Medium,85.76571586818056
9457,West Bengal,Basirhat,2019,Cybercrime,489,354,131,5326781,9.18,22.6611962,88.8660215,Low,93.6444198283024
9458,West Bengal,Basirhat,2019,Dowry Deaths,934,783,497,5326781,17.53,22.6611962,88.8660215,Low,87.8634727222376
9459,West Bengal,Basirhat,2019,Fraud,411,375,223,5326781,7.72,22.6611962,88.8660215,Low,94.65522016062033
9460,West Bengal,Basirhat,2020,Murder,336,266,167,5326781,6.31,22.6611962,88.8660215,Low,95.63140404320133
9461,West Bengal,Basirhat,2020,Rape,710,516,294,5326781,13.33,22.6611962,88.8660215,Low,90.77125450013847
9462,West Bengal,Basirhat,2020,Kidnapping,290,205,107,5326781,5.44,22.6611962,88.8660215,Low,96.23373026862365
9463,West Bengal,Basirhat,2020,Theft,476,372,198,5326781,8.94,22.6611962,88.8660215,Low,93.8105787870396
9464,West Bengal,Basirhat,2020,Robbery,821,665,291,5326781,15.41,22.6611962,88.8660215,Low,89.3312101910828
9465,West Bengal,Basirhat,2020,Assault,592,534,201,5326781,11.11,22.6611962,88.8660215,Low,92.30822486845749
9466,West Bengal,Basirhat,2020,Burglary,295,251,123,5326781,5.54,22.6611962,88.8660215,Low,96.16449736914981
9467,West Bengal,Basirhat,2020,Cybercrime,139,119,82,5326781,2.61,22.6611962,88.8660215,Low,98.19302132373303
9468,West Bengal,Basirhat,2020,Dowry Deaths,102,87,46,5326781,1.91,22.6611962,88.8660215,Low,98.67765162004984
9469,West Bengal,Basirhat,2020,Fraud,919,810,497,5326781,17.25,22.6611962,88.8660215,Low,88.05732484076432
9470,West Bengal,Basirhat,2021,Murder,828,616,459,5326781,15.54,22.6611962,88.8660215,Low,89.24120742176683
9471,West Bengal,Basirhat,2021,Rape,499,374,171,5326781,9.37,22.6611962,88.8660215,Low,93.51287731930213
9472,West Bengal,Basirhat,2021,Kidnapping,406,360,172,5326781,7.62,22.6611962,88.8660215,Low,94.72445306009416
9473,West Bengal,Basirhat,2021,Theft,1006,864,579,5326781,18.89,22.6611962,88.8660215,Low,86.92190528939352
9474,West Bengal,Basirhat,2021,Robbery,636,516,301,5326781,11.94,22.6611962,88.8660215,Low,91.7335918028247
